symbol,timestamp,price,rsi,macd,macd_signal,ema_trend,bollinger_pos,momentum,volatility,volume_relative_%,sentiment_score,signal
ICP-USDT,2025-05-13 21:00:00,5.879,62.12153962163454,0.04202070713661055,0.006156968508413803,1,0.8969896268889452,2.3146536721197197,0.0011920980926429792,41.13055910208302,0.0,NEUTRO
EOS-USDT,2025-05-13 21:00:00,0.8917,58.048602972997,0.0016665177844930046,-0.00317469651588421,1,0.8893097488326385,0.7342973339358407,0.004619197836863487,45.374198530795375,0.0,NEUTRO
AAVE-USDT,2025-05-13 21:00:00,234.31,70.4484828056319,4.094754196463725,2.1384910783037805,1,0.9045342195428806,3.273493386459097,0.007917689897535829,36.659577915867644,0.0,NEUTRO
XTZ-USDT,2025-05-13 21:00:00,0.698,65.06494396567572,0.006418641722983787,0.0027624348292284106,1,0.9335738212371112,2.196193265007306,0.0014347202295552641,317.21203726000954,0.0,NEUTRO
SAND-USDT,2025-05-13 21:00:00,0.3652,63.92278058954256,0.0027458171933519293,0.000399675842260142,1,0.9221101260939595,2.5266704098820907,0.0013160780873000544,30.61297123903598,0.0,NEUTRO
MANA-USDT,2025-05-13 21:00:00,0.37671,63.56197272916474,0.003469392798694737,0.0013643306030814734,1,0.905103108864324,1.5445576580947795,0.0006375009960952749,71.31437158956506,0.0,NEUTRO
THETA-USDT,2025-05-13 21:00:00,1.0543,64.41742541803073,0.015203468341013382,0.007148295465959555,1,0.8926555870219048,2.628248807553773,0.002931719311518699,42.19395504072076,0.0,NEUTRO
EGLD-USDT,2025-05-13 21:00:00,20.32,62.70547602316978,0.2618715474673934,0.10688433164927527,1,0.8686008391540698,2.264720684448914,0.010228933268387808,303.6251806605243,0.0,NEUTRO
AXS-USDT,2025-05-13 21:00:00,3.301,62.12869529960487,0.0453181668415219,0.0328563213768339,1,0.7949867525310378,2.166511915815546,0.001814333232536991,8.594378772670323,0.0,NEUTRO
KSM-USDT,2025-05-13 21:00:00,22.44,63.722651742612136,0.30399072633857216,0.20803541849525148,1,0.9341079760307196,2.7002288329519444,0.0004458314757023185,20.575597726956218,0.0,NEUTRO
RUNE-USDT,2025-05-13 21:00:00,2.0366,58.41368457146834,0.039095269054088666,0.036538667947758285,1,0.6989202268206015,-0.9965485392056868,0.008374720031161687,92.81365996496925,0.0,NEUTRO
ZEC-USDT,2025-05-13 21:00:00,43.395,53.38249207809945,-0.008011212491261688,-0.13261297595252758,0,0.8177791880878326,1.3073421267655008,0.001495628163828755,30.672291542754675,0.0,NEUTRO
DASH-USDT,2025-05-13 21:00:00,25.68,67.76000078930923,0.26863178594621573,0.10452961888746817,1,0.9312021712906116,2.8022417934347446,0.0015552099533436836,31.79958421493264,0.0,NEUTRO
ENJ-USDT,2025-05-13 21:00:00,0.1,66.0039170887402,0.0012569776677851252,0.00047032400104295586,1,0.8996133252447364,2.669404517453804,0.001996007984031878,29.59506733886669,0.0,NEUTRO
CHZ-USDT,2025-05-13 21:00:00,0.04988,62.82692344535503,0.0005288453627762396,0.00025771324386420863,1,0.8743875407671993,1.8582805799469087,0.00020052135552450778,25.836736517315863,0.0,NEUTRO
GRT-USDT,2025-05-13 21:00:00,0.12867,73.67496058180703,0.0023686371610763396,0.0012501461185164776,1,0.9789491977986534,5.131138164882758,0.005784413351051398,177.87574047395995,0.0,NEUTRO
CRV-USDT,2025-05-13 21:00:00,0.7664,58.75212440760677,0.0046656484656912856,-0.0021101623043777284,1,0.8701378559370172,2.4461970324822864,0.0014332247557002908,89.90036164344262,0.0,NEUTRO
SNX-USDT,2025-05-13 21:00:00,0.929,66.65630879354653,0.014950195131859023,0.00859011030551073,1,0.8901188619551149,3.3370411568409373,0.0010775862068965747,17.641199771933582,0.0,NEUTRO
COMP-USDT,2025-05-13 21:00:00,48.65,65.89863791745579,0.3865198542650745,0.08062723113515807,1,0.9796831811068277,3.4006376195536694,0.0035066006600661392,20.190854643292663,0.0,NEUTRO
YFI-USDT,2025-05-13 21:00:00,6365.58,62.4779513868284,40.57315626015952,6.713063396048585,1,0.8742056968172655,2.151976737468473,0.00197385818442819,11.413012311485222,0.0,NEUTRO
1INCH-USDT,2025-05-13 21:00:00,0.24638,68.3875118306764,0.0035820888954363195,0.0017714685466492079,1,0.907044205531452,2.3767971411950364,0.002388954123982656,73.88644966434273,0.0,NEUTRO
BAT-USDT,2025-05-13 21:00:00,0.1695,63.858601557760885,0.0015419949190716986,0.0005546245601456392,1,0.9183974912235754,2.4169184290030232,0.003527336860670083,587.9865569791732,0.0,NEUTRO
REN-USDT,2025-05-13 21:00:00,0.01141,63.95258669664015,0.00014157438646762548,9.2230461120798e-05,1,0.836909089928008,1.6028495102404239,0.007060900264783676,50.16661669394472,0.0,NEUTRO
ZRX-USDT,2025-05-13 21:00:00,0.3061,57.81649843080101,0.0020643737364423043,0.0007352222616283485,1,0.8331859120285461,0.3606557377049147,0.0039049788480313152,1.1573192711527314,0.0,NEUTRO
OMG-USDT,2025-05-13 21:00:00,0.2178,60.22811538718922,0.001129131443693393,0.0001717497375683411,1,0.8905840220981951,1.6806722689075595,0.0009174311926605228,227.66709842099826,0.0,NEUTRO
QTUM-USDT,2025-05-13 21:00:00,2.587,59.75643733167806,0.015693868215522766,0.0020563941016428166,1,0.8886895093253263,1.133698201720108,0.004617160446325541,23.642260925706733,0.0,NEUTRO
IOST-USDT,2025-05-13 21:00:00,0.004419,63.891263748202576,3.379665097990453e-05,8.554539484177864e-06,1,0.9219075887534565,2.4814471243042746,0.0002262443438914019,55.897714393549556,0.0,NEUTRO
KAVA-USDT,2025-05-13 21:00:00,0.4761,62.34187302436572,0.0014012143617894157,-0.0012458352915085708,1,1.0025867298879014,3.522504892367916,0.001472444257467398,185.77398511420202,0.0,NEUTRO
CVC-USDT,2025-05-13 21:00:00,0.1203,66.37411007784252,0.0013081008018328844,0.0005368260155505229,1,0.9609679292595426,3.084832904884324,0.0016597510373442814,7.909497492762443,0.0,NEUTRO
ANKR-USDT,2025-05-13 21:00:00,0.02182,61.203762105582186,0.00014604771104159003,2.6162051477242876e-05,1,0.8947715504729189,1.5355979525360652,0.0031978072179077444,67.77395094858734,0.0,NEUTRO
STORJ-USDT,2025-05-13 21:00:00,0.348,66.57653589595733,0.004141897722856891,0.0018368680332358966,1,0.9168143553781578,2.776137034849369,0.0005743825387709567,10.92728318113779,0.0,NEUTRO
ZEN-USDT,2025-05-13 21:00:00,10.615,59.61967318527662,0.12529878293506336,0.021949443262390275,1,0.8405219210397342,2.1852137081247625,0.02273982691953602,82.48531285787999,0.0,NEUTRO
LRC-USDT,2025-05-13 21:00:00,0.124,66.81414751305735,0.0014033713951417254,0.00046776678207564615,1,0.9259200683356228,3.075644222776388,0.0,6.461473149762945,0.0,NEUTRO
BAL-USDT,2025-05-13 21:00:00,1.213,67.74543095807451,0.01587334437378063,0.007620585601255236,1,0.9204933556381301,2.535925612848692,0.002479338842975354,25.15452713302699,0.0,NEUTRO
HNT-USDT,2025-05-13 21:00:00,3.892,52.56089384398181,0.008448336173503712,-0.010731761781465532,1,0.7480080899427568,0.750711881957026,0.0005141388174807471,12.315309934091081,0.0,NEUTRO
CKB-USDT,2025-05-13 21:00:00,0.00614,64.21847105850125,7.987448864275448e-05,3.808249076416595e-05,1,0.9541727418807181,3.4018187942068026,0.006633230868791529,145.2517939771424,0.0,NEUTRO
RSR-USDT,2025-05-13 21:00:00,0.010365,63.77855567237596,0.00012014885607997822,3.70124954971574e-05,1,0.8825866878723849,2.919273160560015,0.0014450867052023808,50.80137377798422,0.0,NEUTRO
SXP-USDT,2025-05-13 21:00:00,0.2313,58.85396283189234,0.0008440774819271912,-0.00029572825262438895,1,0.8975722820279354,2.1192052980132443,0.0008639308855291628,18.605839081681726,0.0,NEUTRO
DGB-USDT,2025-05-13 21:00:00,0.011928,59.643849809987735,0.0002648825932649399,0.00024911915310734626,1,0.7623578847409718,0.5563985837126968,0.0037024570851564853,0.10327237708709108,0.0,NEUTRO
XEM-USDT,2025-05-13 21:00:00,0.019517,59.961792337081086,0.00010511586506005421,3.087963153324112e-05,1,0.8747608827385799,0.8213658435788791,0.004234693877551043,27.35591459329692,0.0,NEUTRO
STRAX-USDT,2025-05-13 20:00:00,0.05675,59.6763149603128,-2.5474451947476995e-05,-0.00027715750511443345,0,1.1045763527167325,3.558394160583942,0.003359264497878378,532.5533401175346,0.0,NEUTRO
WAVES-USDT,2025-05-13 21:00:00,1.3429,58.08089390933471,0.008710251806205216,0.0048702863181655865,1,0.8349770724639947,1.2363362231436088,0.006804230456327276,19.777001933232594,0.0,NEUTRO
ICX-USDT,2025-05-13 21:00:00,0.1143,62.72248890827083,0.0012099909233612566,0.0007149447511450121,1,0.8518305035401813,1.5999999999999965,0.002617801047120394,107.16686060174152,0.0,NEUTRO
ONT-USDT,2025-05-13 21:00:00,0.17253,60.5842246070362,0.0007193226671848851,-0.00016094425128610062,1,0.9064518403020316,1.8056293149229832,0.002255378209576664,58.9949827183704,0.0,NEUTRO
BAND-USDT,2025-05-13 21:00:00,0.9452,54.71893350881766,0.00022730055528585869,-0.004249986614468818,1,0.8673999990543231,2.583025830258307,0.004947889251500026,127.0700388466443,0.0,NEUTRO
NKN-USDT,2025-05-13 21:00:00,0.0434,68.30587561551276,0.00045241374477818924,8.575730824915958e-05,1,1.1244336653716154,6.112469437652817,0.03827751196172269,316.18349393372176,0.0,NEUTRO
COTI-USDT,2025-05-13 21:00:00,0.086,64.28759103568757,0.0006697498734167806,-3.520201704634718e-05,1,0.9529897551365394,3.1175059952038264,0.0011641443538996654,23.4731659261004,0.0,NEUTRO
DENT-USDT,2025-05-13 21:00:00,0.0009994,68.07530915671157,1.2346251265659205e-05,3.4671521965171804e-06,1,0.932271901979457,3.0309278350515307,0.0045230676449894425,111.48176732818457,0.0,NEUTRO
WIN-USDT,2025-05-13 21:00:00,6.342e-05,60.576952974657665,4.2618933796116133e-07,1.6842019680952786e-07,1,0.8057639491547475,0.8587786259542065,0.0050203953561342995,185.76804762488533,0.0,NEUTRO
MTL-USDT,2025-05-13 20:00:00,0.927,63.50194635807762,0.005583611866325611,0.0012067986327599178,1,0.9424174340164485,2.9542425588627355,0.0016207455429497752,86.58472946860019,0.0,NEUTRO
PERP-USDT,2025-05-13 21:00:00,0.3586,63.63732975690503,0.004092279873917082,0.0006832896466470722,1,0.9275040671778987,3.7916063675832135,0.0099392600773055,175.8243646526041,0.0,NEUTRO
ALPHA-USDT,2025-05-13 21:00:00,0.03123,62.5815353414472,0.00033252741653558293,5.591288750384963e-05,1,0.8803885692447276,2.73026315789474,0.0054140127388534465,47.25788035179368,0.0,NEUTRO
FET-USDT,2025-05-13 21:00:00,0.8919,70.08115530874997,0.012199096920034624,0.0030345875930087823,1,0.9855155553640785,4.830747531734841,0.0010080645161290036,53.289711215149325,0.0,NEUTRO
REEF-USDT,2025-05-13 21:00:00,0.000477,51.424644301160335,7.529492600131193e-07,-9.223534095150705e-07,1,0.6758444650074489,-0.20920502092050713,0.0,5.431679458515956,0.0,NEUTRO
SUSHI-USDT,2025-05-13 21:00:00,0.8707,65.93895009006323,0.014102913873941803,0.0068980234691202935,1,0.8758170794285934,2.616381850324101,0.002177400870960411,61.349402487717484,0.0,NEUTRO
KMD-USDT,2025-05-13 21:00:00,0.162,61.29946952938998,0.0009557801306122604,-0.0002785952869014428,1,0.8988994817536232,2.6615969581749113,0.006744328632740548,36.48523054881214,0.0,NEUTRO
POLS-USDT,2025-05-13 21:00:00,0.2348,44.239002146977285,0.00045957749989025687,0.0004149531673297973,1,0.38703514315087595,-2.4511840465309467,0.008864499788940439,133.60805373753053,0.0,NEUTRO
RLC-USDT,2025-05-13 21:00:00,1.404,63.6070023195371,0.016894028939619332,0.009944158396084481,1,0.8192419718927351,1.5331212033555022,0.004608294930875667,1.614032601444946,0.0,NEUTRO
CTSI-USDT,2025-05-13 21:00:00,0.0847,67.94502468321058,0.001082641039455226,0.0005258358870795359,1,0.9438191490392515,2.666666666666659,0.002355712603062443,297.1297892031518,0.0,NEUTRO
DODO-USDT,2025-05-13 21:00:00,0.0607,57.14059528261294,0.0005295110905467956,0.0001274013031640771,1,0.8020091887979314,1.335559265442396,0.0,53.059623401731756,0.0,NEUTRO
FORTH-USDT,2025-05-13 21:00:00,3.0436,52.08924810519837,-0.0026950014301512226,-0.009289370513124841,0,0.7741185594631299,0.23382183434875298,0.0011814124442111051,39.07455509201442,0.0,NEUTRO
JST-USDT,2025-05-13 21:00:00,0.038,56.65075185030326,6.326786882032698e-05,-5.9179453387021323e-05,1,0.880218142923517,0.742311770943803,0.003931847968545288,210.04295690309593,0.0,NEUTRO
OGN-USDT,2025-05-13 21:00:00,0.07406,65.98366838328613,0.0010411412521013491,0.0005612873637140603,1,0.8373178905894578,1.4381591562799552,0.004837409298575679,0.9156447122139871,0.0,NEUTRO
PHA-USDT,2025-05-13 21:00:00,0.1417,60.330192769906446,0.0009729139342602999,0.00017175606094993394,1,0.8684249791214343,2.1629416005767865,0.0021126760563380254,1.6020794123780906,0.0,NEUTRO
