symbol,timestamp,price,rsi,macd,macd_signal,ema_trend,bollinger_pos,momentum,volatility,volume_relative_%,sentiment_score,signal
VET-USDT,2025-05-14 18:00:00,0.03056,41.14353824376207,-0.00019050363599003653,-4.5523841690344874e-05,0,0.15990805513893575,-1.831031159653071,0.003942181340341744,31.560452127212912,0.0,NEUTRO
ICP-USDT,2025-05-14 18:00:00,5.673,39.859877698307834,-0.028229410853302106,-0.0037648694932073323,0,0.12206959297621026,-1.629963585919894,0.0008821453775582633,11.303236972426774,0.0,NEUTRO
EOS-USDT,2025-05-14 18:00:00,0.8103,24.37049511120877,-0.017832175521723004,-0.012966117275464447,0,0.1389365857009744,-2.6783569541196237,0.0004938881343377055,2.7785683394219096,0.0,NEUTRO
AAVE-USDT,2025-05-14 18:00:00,227.914,47.44858384121637,0.18903796433392017,1.0477948288908803,1,0.24021157220945574,-0.773648075022537,0.0028787428031430418,10.612372553210985,0.0,NEUTRO
XTZ-USDT,2025-05-14 18:00:00,0.67,40.18723946585948,-0.003475961390697724,-0.0009326473169331774,0,0.16792147226504847,-1.0339734121122608,0.0014903129657227732,70.68734513448301,0.0,NEUTRO
SAND-USDT,2025-05-14 18:00:00,0.35225,41.30325927038129,-0.0022388995798894307,-0.00040056704163366624,0,0.21809418358443783,-1.5263761147297994,0.0022659679932020005,5.089804689302337,0.0,NEUTRO
MANA-USDT,2025-05-14 18:00:00,0.36464,41.03382257383999,-0.0023523412257551723,-0.00020057822650893414,0,0.22751852648729504,-1.095801236844957,0.00247429482597461,4.0685774121506295,0.0,NEUTRO
THETA-USDT,2025-05-14 18:00:00,0.9944,38.26571421229773,-0.008629591746345922,-0.0032984197695488586,0,0.20617752952271184,-1.3296288946219565,0.0003017805049794209,10.332962240228357,0.0,NEUTRO
EGLD-USDT,2025-05-14 18:00:00,20.36,50.39110664798117,0.08359908616492362,0.15909336919957434,1,0.32008711517718685,-2.115384615384621,0.0029382957884428462,2.972902300866932,0.0,NEUTRO
AXS-USDT,2025-05-14 18:00:00,3.365,48.17484608688751,0.017852262644085126,0.04282020221712266,1,0.2541552220454788,-0.8252284114352957,0.0023717758671805145,2.9919727174473896,0.0,NEUTRO
KSM-USDT,2025-05-14 18:00:00,21.13,41.63025299027608,-0.1631288062972054,-0.08356181902555165,0,0.2034730360103896,-1.0767790262172305,0.0009456264775413725,0.25567798081932736,0.0,NEUTRO
RUNE-USDT,2025-05-14 18:00:00,1.9699,44.792174308755705,-0.007769258561458159,-0.0013338990015700487,0,0.25270900912303884,-0.9553019256875614,0.004487277548314683,4.963579520673641,0.0,NEUTRO
ZEC-USDT,2025-05-14 18:00:00,40.839,28.05925019473051,-0.5345728139210522,-0.33264941408738713,0,0.034204708487214575,-2.4437437293965965,0.0099156322730799,175.61647346872053,0.0,NEUTRO
DASH-USDT,2025-05-14 18:00:00,24.96,43.22298629126684,-0.02678009506431067,0.06988997627787032,0,0.10869274780915089,-1.3438735177865606,0.0004004805766919528,5.312412899749818,0.0,NEUTRO
ENJ-USDT,2025-05-14 18:00:00,0.096,42.08885902271793,-0.00039367677942679646,0.0001676933365433873,0,0.15864707614911658,-1.7400204708290616,0.0010427528675704956,0.6913970054615598,0.0,NEUTRO
CHZ-USDT,2025-05-14 18:00:00,0.04792,41.05541588334415,-0.0002703787880902059,-5.179764790205413e-05,0,0.18726921766649698,-1.0939112487100158,0.0,1.889383415602181,0.0,NEUTRO
GRT-USDT,2025-05-14 18:00:00,0.12353,47.46095539361461,-0.00012639456922189374,0.0004702211667591311,0,0.2796736873438336,-0.12935564718246703,0.002515825353027079,7.8071560693831366,0.0,NEUTRO
CRV-USDT,2025-05-14 18:00:00,0.7289,39.429454066951934,-0.007301161600764106,-0.003399492627388408,0,0.18609987504592915,-0.6135805835833187,0.0016436104643199334,13.350163250502428,0.0,NEUTRO
SNX-USDT,2025-05-14 18:00:00,0.894,43.37934352986128,-0.002941786321604245,0.002269565306861257,0,0.1902778465925295,-1.3245033112582794,0.0,0.06146700714763434,0.0,NEUTRO
COMP-USDT,2025-05-14 17:00:00,46.38,40.12108472337994,-0.300304131409483,-0.09866077187469767,0,0.1847686646300055,-0.8338678640153956,0.0006464124111181802,5.4890812766507295,0.0,NEUTRO
YFI-USDT,2025-05-14 18:00:00,6110.17,40.94686911401415,-43.50319486250919,-22.374856517884325,0,0.2216062243363069,-0.7684949549248105,0.003865843881024622,0.8250794414070348,0.0,NEUTRO
1INCH-USDT,2025-05-14 18:00:00,0.23761,45.554896716010234,-0.0006763846784167415,0.0003390547189155807,0,0.24006750460855228,-0.7228210913345071,0.0037597161203108964,2.923120396132352,0.0,NEUTRO
BAT-USDT,2025-05-14 17:00:00,0.1599,35.24260122852051,-0.00141412652601125,-0.0005719818709098883,0,0.11351594493901912,-1.9619865113427397,0.004978220286247836,3.690263048060881,0.0,NEUTRO
REN-USDT,2025-05-14 18:00:00,0.01138,52.7289328144076,6.179613611045562e-05,7.414944997737288e-05,1,0.5387892750844353,-1.2152777777777883,0.0008795074758134458,2.6020785924379553,0.0,NEUTRO
ZRX-USDT,2025-05-14 17:00:00,0.2984,45.20560821383319,-0.0012228764775522039,-0.00019472703383718545,0,0.2373999520769685,-1.1265738899933777,0.0026881720430107503,22.421351158188244,0.0,NEUTRO
OMG-USDT,2025-05-14 17:00:00,0.2153,50.77449119407425,8.522181325398837e-05,0.0002817120968187938,1,0.4491069465100961,-1.0569852941176456,0.0009298000929798267,304.57163320248344,0.0,NEUTRO
QTUM-USDT,2025-05-14 18:00:00,2.5,42.37339728753441,-0.01219091723493193,-0.005341050363580342,0,0.2163807849905318,-0.9116131589377777,0.0016025641025640969,4.9758808000110575,0.0,NEUTRO
IOST-USDT,2025-05-14 18:00:00,0.004246,42.34877714362258,-2.094681416173194e-05,-9.329720120073532e-06,0,0.22030087734562082,-0.9332711152589853,0.0021241444418218514,6.070024998007335,0.0,NEUTRO
KAVA-USDT,2025-05-14 18:00:00,0.4506,39.903405434260314,-0.00437201079039462,-0.003207995862231917,0,0.23287751922340877,-0.9670329670329704,0.004906333630686932,0.3968914648379023,0.0,NEUTRO
CVC-USDT,2025-05-14 18:00:00,0.1318,76.10300662478848,0.0028502146223821773,0.0023261237332903783,1,1.1266828699631182,6.290322580645162,0.005339435545385296,1.4342572431066025,0.0,NEUTRO
ANKR-USDT,2025-05-14 18:00:00,0.0207,35.004153594929264,-0.00016748597992694708,-6.561444314920646e-05,0,0.05828811417920047,-2.4045261669024045,0.0004828585224528892,0.5692722263640093,0.0,NEUTRO
STORJ-USDT,2025-05-14 17:00:00,0.3295,39.87975115197418,-0.002227998032829248,-0.000662082210483045,0,0.16208663110752425,-1.317759808325834,0.0024338302403408285,51.27381366979444,0.0,NEUTRO
ZEN-USDT,2025-05-14 18:00:00,10.362,45.1391911892903,-0.029828904264409317,0.030437062492405503,0,0.24220077983808805,-0.728108833109796,0.0046538685282140335,0.7461457315329618,0.0,NEUTRO
LRC-USDT,2025-05-14 18:00:00,0.1173,40.37979531645674,-0.0009366216250504683,-0.00046533307236985,0,0.2378915550179672,-0.4244482173174876,0.0034217279726260763,2.131432101906698,0.0,NEUTRO
BAL-USDT,2025-05-14 18:00:00,1.159,43.65335471756461,-0.00508208757487183,-0.0006000728612175626,0,0.21030319425559488,0.2595155709342659,0.005203816131829964,249.8827620795038,0.0,NEUTRO
HNT-USDT,2025-05-14 18:00:00,3.784,40.85526085013078,-0.020590548721473034,-0.008496780577088147,0,0.0692889499072751,-1.86721991701245,0.0023727919852361,16.08571047630859,0.0,NEUTRO
CKB-USDT,2025-05-14 18:00:00,0.005814,42.163842257590794,-4.026202770848492e-05,-1.500079554287434e-05,0,0.22689457672174282,-0.5133470225872777,0.0012054417082831836,21.714559507004864,0.0,NEUTRO
RSR-USDT,2025-05-14 18:00:00,0.009794,38.978773968015204,-5.5746402724727445e-05,-2.988391519565338e-06,0,0.07679571561467347,-4.083831162471834,0.0011218765935745445,2.183529418168091,0.0,NEUTRO
SXP-USDT,2025-05-14 18:00:00,0.2209,35.99108859147904,-0.0017816829958251235,-0.0008179125665149531,0,0.08281873422272135,-1.8222222222222189,0.0013599274705349274,0.8650045949973385,0.0,NEUTRO
DGB-USDT,2025-05-14 18:00:00,0.011619,50.90186995824174,1.954214849667242e-05,5.2572676908248953e-05,1,0.3521311694600124,0.008607333448106387,0.0008614006374365601,16.670759167700403,0.0,NEUTRO
XEM-USDT,2025-05-14 17:00:00,0.019421,51.236400717932256,6.819306437664402e-05,6.378975240715712e-05,1,0.5089857050189477,-2.3530594801146347,0.002270733343654907,40.032523396100224,0.0,NEUTRO
STRAX-USDT,2025-05-14 16:00:00,0.05464,37.28586807484778,-0.0002798559698891853,-0.0001767989274618995,0,0.0900230271733944,-1.4430014430014466,0.01139858874615518,4.123796366935402,0.0,NEUTRO
WAVES-USDT,2025-05-14 18:00:00,1.4656,62.25461009584581,0.0379006471314518,0.029425823288793604,1,0.7630047103035167,-1.959997324235727,0.0011612815082997496,1.9901436582832288,0.0,NEUTRO
ICX-USDT,2025-05-14 18:00:00,0.1099,38.945762790243926,-0.0006292479160489306,-0.00013001235632638906,0,0.14712432974361742,-1.080108010801086,0.001823154056517673,15.944202533389642,0.0,NEUTRO
ONT-USDT,2025-05-14 18:00:00,0.16408,36.19712085224567,-0.0015764792593752908,-0.0010659722382932932,0,0.1994167625353086,-0.9477814669483781,0.0013426095447333086,28.818494674153623,0.0,NEUTRO
BAND-USDT,2025-05-14 18:00:00,0.8731,32.139598862736065,-0.016314392939113076,-0.013794086342725479,0,0.23760991830122236,-0.8404315729698993,0.0016060571297464854,8.869077699374671,0.0,NEUTRO
NKN-USDT,2025-05-14 18:00:00,0.0416,44.697575979590624,-3.307972297345724e-05,0.00018081764003934027,0,0.17143562966364667,-0.23980815347722512,0.00240963855421672,2.856742245857083,0.0,NEUTRO
COTI-USDT,2025-05-14 18:00:00,0.0814,37.88772079481161,-0.0005082479532426271,0.00014675446826799542,0,0.02703822908314426,-4.460093896713612,0.0024630541871921707,1.7479913976491819,0.0,NEUTRO
DENT-USDT,2025-05-14 18:00:00,0.0009355,39.11995327343807,-8.630241898567722e-06,-3.375484213647817e-06,0,0.1988536904141352,-0.08544269998932173,0.008842877170279317,3.653362447564089,0.0,NEUTRO
WIN-USDT,2025-05-14 18:00:00,6.336e-05,49.24015179907696,1.6491565788871146e-07,2.712894184852748e-07,1,0.2687736229877376,-0.3460207612456661,0.000315756236185738,19.46297885379746,0.0,NEUTRO
MTL-USDT,2025-05-14 17:00:00,0.8851,42.771324246026204,-0.005025786803800614,-0.0034068103610806243,0,0.22918232935917673,-1.6992447800977324,0.004162916291629237,671.5683172249919,0.0,NEUTRO
PERP-USDT,2025-05-14 18:00:00,0.3436,41.43128181152335,-0.00162009271327751,0.0008119701278638904,0,0.13107283156759597,-1.377726750861071,0.004346566212692027,15.66668311746571,0.0,NEUTRO
ALPHA-USDT,2025-05-14 18:00:00,0.02964,43.02982532746246,-0.00025208631314233704,-9.594476543999272e-05,0,0.2226023116578196,-0.3697478991596605,0.00576857821513399,69.18156157494289,0.0,NEUTRO
FET-USDT,2025-05-14 18:00:00,0.834,40.43273594655746,-0.0063582687075057764,-0.0023715270290673943,0,0.2215669894871405,-0.7851534618129967,0.0016814797021378336,8.399066732517488,0.0,NEUTRO
REEF-USDT,2025-05-14 18:00:00,0.00046,41.33469527360682,-4.5214105495023325e-06,-1.4568741754763544e-06,0,0.09380489410295695,-3.1578947368421018,0.019955654101995624,22.85859222704269,0.0,NEUTRO
SUSHI-USDT,2025-05-14 18:00:00,0.8236,44.54232905580603,-0.007126015791520501,-0.0033794482217953626,0,0.29452094672798546,-0.15759485998302436,0.0048804294777939905,11.501025455396519,0.0,NEUTRO
KMD-USDT,2025-05-14 18:00:00,0.1561,41.52944112045031,-0.0007122183756249345,-0.00018279120359216024,0,0.13811313703309144,-1.2025316455696284,0.0,6.334400797637686,0.0,NEUTRO
POLS-USDT,2025-05-14 17:00:00,0.2322,44.554429300153345,-0.0009348529208839107,-0.0008648368689113469,0,0.2785063162806669,-1.1494252873563253,0.0004308487720809939,64.25543100221599,0.0,NEUTRO
RLC-USDT,2025-05-14 17:00:00,1.3138,30.19773203721745,-0.01437982380311098,-0.006586907230184668,0,0.0982741143327826,-2.3051754907792916,0.0037157806931067405,16.844680457140544,0.0,NEUTRO
CTSI-USDT,2025-05-14 17:00:00,0.0811,41.33555878160231,-0.00024183773951012844,0.00022648133690279077,0,0.09544611515741713,-2.2891566265060224,0.0024721878862794533,58.841109243840414,0.0,NEUTRO
DODO-USDT,2025-05-14 18:00:00,0.0587,43.52226696370615,-0.00039695273187771024,-7.606536291066121e-05,0,0.20563343897575237,-0.6768189509306219,0.010327022375215211,63.991143807947736,0.0,NEUTRO
FORTH-USDT,2025-05-14 18:00:00,2.9606,37.730318098770276,-0.023555873803710714,-0.01179403788307662,0,0.1598646498711027,-0.940208117241618,0.0038022813688214363,8.644163981586553,0.0,NEUTRO
JST-USDT,2025-05-14 18:00:00,0.03771,49.86960678826848,-7.974019745569938e-05,-4.0449935656255686e-05,0,0.41903188731277496,0.8288770053475876,0.0013276686139140903,212.62676398625885,0.0,NEUTRO
OGN-USDT,2025-05-14 17:00:00,0.07064,39.70708930244213,-0.0003253883660204182,-1.8739215323769717e-05,0,0.13179525242126808,-2.336513203373442,0.003386004514672747,45.17454685580135,0.0,NEUTRO
PHA-USDT,2025-05-14 18:00:00,0.1503,58.33330148144573,0.0028742327345242236,0.002745319328312243,1,0.7216410386216134,0.26684456304201715,0.0033377837116155273,1.7481545003574839,0.0,NEUTRO
